case_name,repeat,mode,schedule,merge,sync,processes,threads,trials,steps,batch_size,queue_size,ipc,workload,skew_factor,pre_work,post_work,time_total,time_pre,time_compute,time_sync,time_ipc,time_merge,time_post,speedup,efficiency,sequential_fraction_estimate,compute_ratio,sync_overhead_ratio,ipc_overhead_ratio,merge_overhead_ratio,throughput_batches_per_sec,total_trials,collision_count,hist_sum,checksum,valid,lock_wait_count,cond_wait_count,queue_push_count,queue_pop_count,ipc_write_count,ipc_read_count,ipc_bytes,notes,profile,inner_work
pipeline_interactive_b10000,3,pipeline,queue,interactive,reduce,2,4,1000000,50,10000,1024,pipe,uniform,8,50000000,10000000,0.191188,0.073717,0.028456,0.028347,0.000000,0.000007,0.088982,0.000000,0.000000,0.999295,0.148837,0.148270,0.000000,0.000035,523.046063,1000000,529280,1000000,1026622357111743000,1,405,89,200,200,0,0,0,ok,default,0
seq,4,seq,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.263925,0.074230,0.101569,0.000000,0.000000,0.000000,0.088125,0.000000,0.000000,0.615156,0.384842,0.000000,0.000000,0.000000,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_1_reduce,4,thread,static,final,reduce,2,1,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.263827,0.074173,0.101376,0.000000,0.000000,0.000000,0.088275,0.000000,0.000000,0.615734,0.384254,0.000000,0.000000,0.000001,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_2_reduce,4,thread,static,final,reduce,2,2,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.214983,0.074333,0.051917,0.000000,0.000000,0.000000,0.088729,0.000000,0.000000,0.758488,0.241491,0.000000,0.000000,0.000001,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_4_reduce,4,thread,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.190638,0.075196,0.027435,0.000000,0.000000,0.000000,0.088002,0.000000,0.000000,0.856064,0.143914,0.000000,0.000000,0.000001,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_8_reduce,4,thread,static,final,reduce,2,8,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.183176,0.073960,0.020270,0.000000,0.000000,0.000000,0.088941,0.000000,0.000000,0.889317,0.110660,0.000000,0.000000,0.000001,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_4_mutex,4,thread,static,final,mutex,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.356395,0.074627,0.194211,0.414679,0.000000,0.000000,0.087553,0.000000,0.000000,1.000000,0.544931,1.000000,0.000000,0.000000,0.000000,1000000,529280,1000000,1026622357111743000,1,1000000,0,0,0,0,0,0,ok,default,0
thread_4_nosync,4,thread,static,final,nosync,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.204765,0.075121,0.039203,0.000000,0.000000,0.000000,0.090437,0.000000,0.000000,0.808528,0.191452,0.000000,0.000000,0.000001,0.000000,373996,256173,578455,16339041950831632492,0,0,0,0,0,0,0,0,ok,default,0
process_1_pipe,4,process,static,final,reduce,1,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.265825,0.075310,0.000091,0.102286,0.000003,0.000000,0.088135,0.000000,0.000000,0.999656,0.000344,0.384786,0.000012,0.000001,3.761872,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_1_shm,4,process,static,final,reduce,1,4,1000000,50,1000,1024,shm,uniform,8,50000000,10000000,0.264203,0.074402,0.000069,0.101355,0.000000,0.000000,0.088377,0.000000,0.000000,0.999741,0.000259,0.383626,0.000000,0.000000,3.784974,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_2_pipe,4,process,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.213815,0.074422,0.000093,0.051516,0.000002,0.000000,0.087782,0.000000,0.000000,0.999563,0.000437,0.240935,0.000007,0.000000,9.353893,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
process_2_shm,4,process,static,final,reduce,2,4,1000000,50,1000,1024,shm,uniform,8,50000000,10000000,0.214607,0.074677,0.000102,0.051522,0.000000,0.000000,0.088306,0.000000,0.000000,0.999527,0.000473,0.240078,0.000000,0.000000,9.319375,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
process_4_pipe,4,process,static,final,reduce,4,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.191183,0.074506,0.000170,0.028078,0.000004,0.000000,0.088424,0.000000,0.000000,0.999109,0.000891,0.146866,0.000020,0.000000,20.922399,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
process_4_shm,4,process,static,final,reduce,4,4,1000000,50,1000,1024,shm,uniform,8,50000000,10000000,0.189567,0.074184,0.000147,0.026941,0.000000,0.000000,0.088294,0.000000,0.000000,0.999222,0.000778,0.142119,0.000000,0.000000,21.100733,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x2,4,hybrid,static,final,reduce,2,2,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.192014,0.075481,0.000117,0.027792,0.000002,0.000000,0.088621,0.000000,0.000000,0.999390,0.000610,0.144742,0.000012,0.000000,10.415882,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_2x4,4,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.184779,0.074494,0.000126,0.021315,0.000002,0.000000,0.088842,0.000000,0.000000,0.999317,0.000683,0.115352,0.000012,0.000000,10.823721,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_4x2,4,hybrid,static,final,reduce,4,2,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.184807,0.074128,0.000202,0.021800,0.000003,0.000000,0.088674,0.000000,0.000000,0.998908,0.001092,0.117962,0.000015,0.000001,21.644212,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x4_shm,4,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,shm,uniform,8,50000000,10000000,0.184666,0.074751,0.000128,0.021997,0.000000,0.000000,0.087789,0.000000,0.000000,0.999306,0.000694,0.119117,0.000000,0.000000,10.830364,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
pipeline_final_b1000,4,pipeline,queue,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.190051,0.075210,0.026814,0.000063,0.000000,0.000003,0.087964,0.000000,0.000000,0.858929,0.141087,0.000333,0.000000,0.000017,5261.739773,1000000,529280,1000000,1026622357111743000,1,2004,0,1000,1000,0,0,0,ok,default,0
pipeline_interactive_b1000,4,pipeline,queue,interactive,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.192007,0.074575,0.029352,0.031243,0.000000,0.000099,0.088032,0.000000,0.000000,1.000000,0.152869,0.162720,0.000000,0.000515,5208.129891,1000000,529280,1000000,1026622357111743000,1,4005,684,2000,2000,0,0,0,ok,default,0
pipeline_interactive_b100,4,pipeline,queue,interactive,reduce,2,4,1000000,50,100,1024,pipe,uniform,8,50000000,10000000,0.228231,0.076181,0.064471,0.214004,0.000000,0.000792,0.087536,0.000000,0.000000,1.000000,0.282482,0.937662,0.000000,0.003471,43815.273283,1000000,529280,1000000,1026622357111743000,1,40005,4201,20000,20000,0,0,0,ok,default,0
pipeline_interactive_b10000,4,pipeline,queue,interactive,reduce,2,4,1000000,50,10000,1024,pipe,uniform,8,50000000,10000000,0.190087,0.075031,0.026859,0.026691,0.000000,0.000008,0.088173,0.000000,0.000000,0.999030,0.141297,0.140414,0.000000,0.000043,526.075708,1000000,529280,1000000,1026622357111743000,1,405,90,200,200,0,0,0,ok,default,0
seq,5,seq,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.265754,0.074982,0.102501,0.000000,0.000000,0.000000,0.088270,0.000000,0.000000,0.614300,0.385698,0.000000,0.000000,0.000000,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_1_reduce,5,thread,static,final,reduce,2,1,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.265495,0.075519,0.101951,0.000000,0.000000,0.000000,0.088021,0.000000,0.000000,0.615983,0.384002,0.000000,0.000000,0.000001,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_2_reduce,5,thread,static,final,reduce,2,2,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.213751,0.074555,0.051489,0.000000,0.000000,0.000000,0.087703,0.000000,0.000000,0.759098,0.240883,0.000000,0.000000,0.000001,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_4_reduce,5,thread,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.189649,0.074679,0.026837,0.000000,0.000000,0.000000,0.088128,0.000000,0.000000,0.858464,0.141510,0.000000,0.000000,0.000001,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_8_reduce,5,thread,static,final,reduce,2,8,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.182725,0.073257,0.020481,0.000000,0.000000,0.000000,0.088983,0.000000,0.000000,0.887892,0.112084,0.000000,0.000000,0.000001,0.000000,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,0,0,ok,default,0
thread_4_mutex,5,thread,static,final,mutex,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.356733,0.076635,0.192076,0.406387,0.000000,0.000000,0.088016,0.000000,0.000000,1.000000,0.538431,1.000000,0.000000,0.000000,0.000000,1000000,529280,1000000,1026622357111743000,1,1000000,0,0,0,0,0,0,ok,default,0
thread_4_nosync,5,thread,static,final,nosync,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.197705,0.076404,0.033463,0.000000,0.000000,0.000000,0.087832,0.000000,0.000000,0.830718,0.169259,0.000000,0.000000,0.000000,0.000000,510628,302407,688447,14591527428237739956,0,0,0,0,0,0,0,0,ok,default,0
process_1_pipe,5,process,static,final,reduce,1,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.265216,0.074871,0.000082,0.101913,0.000002,0.000000,0.088349,0.000000,0.000000,0.999693,0.000307,0.384263,0.000008,0.000001,3.770509,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_1_shm,5,process,static,final,reduce,1,4,1000000,50,1000,1024,shm,uniform,8,50000000,10000000,0.264450,0.074813,0.000103,0.101085,0.000000,0.000000,0.088449,0.000000,0.000000,0.999609,0.000391,0.382245,0.000000,0.000000,3.781430,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,1,64,ok,default,0
process_2_pipe,5,process,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.215572,0.074931,0.000142,0.051646,0.000003,0.000000,0.088850,0.000000,0.000000,0.999341,0.000659,0.239578,0.000012,0.000001,9.277639,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
process_2_shm,5,process,static,final,reduce,2,4,1000000,50,1000,1024,shm,uniform,8,50000000,10000000,0.215438,0.075364,0.000134,0.051540,0.000000,0.000000,0.088399,0.000000,0.000000,0.999376,0.000624,0.239235,0.000001,0.000000,9.283429,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
process_4_pipe,5,process,static,final,reduce,4,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.203069,0.076378,0.000212,0.038164,0.000003,0.000000,0.088311,0.000000,0.000000,0.998955,0.001045,0.187936,0.000017,0.000001,19.697722,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
process_4_shm,5,process,static,final,reduce,4,4,1000000,50,1000,1024,shm,uniform,8,50000000,10000000,0.190007,0.074715,0.000174,0.026977,0.000000,0.000000,0.088142,0.000000,0.000000,0.999085,0.000915,0.141977,0.000000,0.000000,21.051814,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x2,5,hybrid,static,final,reduce,2,2,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.190398,0.075061,0.000102,0.027004,0.000002,0.000000,0.088228,0.000000,0.000000,0.999462,0.000538,0.141831,0.000011,0.000000,10.504317,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_2x4,5,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.184621,0.075128,0.000098,0.021561,0.000002,0.000000,0.087832,0.000000,0.000000,0.999471,0.000529,0.116784,0.000012,0.000000,10.833026,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
hybrid_4x2,5,hybrid,static,final,reduce,4,2,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.189805,0.074827,0.000194,0.026921,0.000003,0.000000,0.087860,0.000000,0.000000,0.998976,0.001024,0.141832,0.000013,0.000001,21.074260,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,4,256,ok,default,0
hybrid_2x4_shm,5,hybrid,static,final,reduce,2,4,1000000,50,1000,1024,shm,uniform,8,50000000,10000000,0.186189,0.073688,0.000117,0.024835,0.000000,0.000000,0.087549,0.000000,0.000000,0.999371,0.000629,0.133384,0.000001,0.000001,10.741773,1000000,529280,1000000,1026622357111743000,1,0,0,0,0,0,2,128,ok,default,0
pipeline_final_b1000,5,pipeline,queue,final,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.189995,0.075261,0.026562,0.000061,0.000000,0.000003,0.088084,0.000000,0.000000,0.860072,0.139804,0.000319,0.000000,0.000018,5263.297538,1000000,529280,1000000,1026622357111743000,1,2004,0,1000,1000,0,0,0,ok,default,0
pipeline_interactive_b1000,5,pipeline,queue,interactive,reduce,2,4,1000000,50,1000,1024,pipe,uniform,8,50000000,10000000,0.192526,0.074980,0.029052,0.030871,0.000000,0.000068,0.088419,0.000000,0.000000,1.000000,0.150901,0.160345,0.000000,0.000356,5194.104787,1000000,529280,1000000,1026622357111743000,1,4005,688,2000,2000,0,0,0,ok,default,0
pipeline_interactive_b100,5,pipeline,queue,interactive,reduce,2,4,1000000,50,100,1024,pipe,uniform,8,50000000,10000000,0.227472,0.075561,0.063140,0.208437,0.000000,0.000643,0.088691,0.000000,0.000000,1.000000,0.277571,0.916320,0.000000,0.002827,43961.414205,1000000,529280,1000000,1026622357111743000,1,40005,4273,20000,20000,0,0,0,ok,default,0
pipeline_interactive_b10000,5,pipeline,queue,interactive,reduce,2,4,1000000,50,10000,1024,pipe,uniform,8,50000000,10000000,0.190292,0.074399,0.027163,0.027057,0.000000,0.000015,0.088695,0.000000,0.000000,0.999330,0.142744,0.142185,0.000000,0.000078,525.507131,1000000,529280,1000000,1026622357111743000,1,405,90,200,200,0,0,0,ok,default,0
